Address Line 1,Address Line 2,Area Manager,Breakfast,Cakes,City,Concept,Core Menu,Country,DMA Code,DMA Name,District Code,District Name,Drive-thru,Escalation 1,Escalation 2,Franchisee Email,Franchisee Name,Franchisee Phone,Last Modernization Date,Open Date,Region Code,Region Name,Store Email,Store Name,Store Number,Store Phone,Temp Closed,Venue Type,ZIP
"Avenida 43 Poniente #307, Fraccionamiento Alpha Dos C.P",,ssanchez@ggef.mx,N,Y,Puebla,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX03,DAQU DE,N,rvarela@ggef.mx,mvarela@ggef.mx,bsantos@ggef.mx,Daqu De Sonora S A De Cv,0115216622566334,2022-05-17,2022-05-17,MEX,Mexico,rsanchez@ggef.mx,43 PONIENTE,70972,011526622566334,N,Free-Standing,72534
"Ave. Eje Nor-Poniente #801 Col. 15 de Mayo C.C. Parque Celaya, Celaya Gto",,dortiz@ggef.mx,N,Y,Celaya,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX03,DAQU DE,N,rvarela@ggef.mx,mvarela@ggef.mx,bsantos@ggef.mx,Daqu De Sonora S A De Cv,0115216622566334,2022-07-15,2022-07-15,MEX,Mexico,emoreno@ggef.mx,PARQUE CELAYA,70973,011526622566334,N,Free-Standing,38016
Ave. Teofilo Borunda #10801-5 Col. Labor De Terrazas,,,N,Y,Chihuahua,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX05,Delinort,N,,dqdianaparedes@gmail.com,carloslegarreta@dqchih.com,Delinort S A De C V,011526142351303,2022-02-09,2022-02-09,MEX,Mexico,dqreliz21@gmail.com,RELIZ,70995,0116144160408,N,Free-Standing,31220
CALZADA HEROICO COLEGIO MILITAR #2895 SUR COLONIA MARGARITA C.P,,lizbethluna278@gmail.com,N,Y,Culiacan,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX01,Alimentos Selectos,N,heronernestos@gmail.com,,direcciondq@gmail.com,Alimentos Selectos Congelados S A De C V,0115216677517193,2022-04-20,2022-04-20,MEX,Mexico,dqcalzada@gmail.com,CALZADA MILITAR,71069,0116679969514,N,Free-Standing,80270
Avenida Ejército Mexicano 717 Int. 01-I Col. Tampico,,areli@grupokuale.com.mx,N,Y,Tampico,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX09,Helados Mafis,N,marco@grupokuale.com.mx,manuelr@grupokuale.com.mx,gda@grupokuale.com.mx,Helados Mafis S A De C V,0115218331102412,2022-06-09,2022-06-09,MEX,Mexico,dqejercito@gmail.com,EJÉRCITO,71112,0118332135836,N,Mall - In-line,89137
Via Rapida Oriente 15000 Local SA-11B,,mgonzalez@ggef.mx,N,N,Tijuana,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX03,DAQU DE,N,ccastellanos@ggef.mx,mvarela@ggef.mx,bsantos@ggef.mx,Daqu De Sonora S A De Cv,0115216622566334,2023-01-13,2023-01-13,MEX,Mexico,jorozco@ggef.mx,PENINSULA,71176,011526622566334,N,Mall - In-line,22110
"Av. Concordia 801 Misión San José Plaza Citadina Concordia, FS03B",,Afredom@leva.mx,N,N,Monterrey,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX13,Leva Negocios,N,refugio@leva.mx,,raul@leva.mx,"Leva Negocios & Franquicias, S.A. De C.V.",0115218115421515,2022-08-26,2022-08-26,MEX,Mexico,dqconcordia@levaunidad.mx,Concordia,71190,011528183385372,N,Free-Standing,66612
"Av Insurgentes 2500, Vista Hermosa",,Christian.lopez@leva.mx,N,N,Monterrey,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX13,Leva Negocios,N,refugio@leva.mx,,raul@leva.mx,"Leva Negocios & Franquicias, S.A. De C.V.",0115218115421515,2022-11-11,2022-11-11,MEX,Mexico,dqgaleriasmty2@levaunidad.mx,Galerias Monterrey 2,71191,0115218115421515,N,Mall - In-line,64620
Av. Insurgentes 2500,Vista Hermosa District,Christian.lopez@leva.mx,N,N,Monterrey,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX13,Leva Negocios,N,refugio@leva.mx,,raul@leva.mx,"Leva Negocios & Franquicias, S.A. De C.V.",0115218115421515,2022-08-18,2022-08-18,MEX,Mexico,dqgaleriasmty1@levaunidad.mx,Galerias Monterrey 1,71192,011529992269572,N,Mall - In-line,64620
Carretera Mérida Progreso tablaje catastral 19133 Colonia Temozón norte,,jorge.bustillos@rmglobalgroup.com.mx,N,N,Mérida,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX15,RM Global,N,adrian.ramirez@rmglobalgroup.com.mx,daniel.bobadilla@rmglobalgroup.com.mx,ruben.bobadilla@rmglobalgroup.com.mx,RM Global Group S.A De C.V.,0115219999699621,2022-09-01,2022-09-01,MEX,Mexico,dq.xcanatun@rmglobalgroup.com.mx,DQ Xcanatún,71215,011529992269572,N,Free-Standing,97302
"AV. LAS AMERICAS S/N COLONIA YLANG YLANG, LOCAL MD-P2-24",Boca Del Rio,rafaelgalan@heladosinternacionales.com,N,N,Boca Del Rio,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX08,Helados Internacionales,N,omarhernandez@heladosinternacionales.com,,juliomarquinez@grupoxalapa.com,Helados Internacionales S A De C V,0115212281048181,2022-10-13,2022-10-13,MEX,Mexico,DQamericasver@heladosinternacionales.com,Plaza Las Americas Veracruz,71239,011522281578644,N,Mall - Kiosk,94298
AVENIDA PROLONGACION CANDILES #204 PAD-D02,FRACCIONAMIENTO CAMINO REAL,,N,Y,Queretaro,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX03,DAQU DE,Y,rvarela@ggef.mx,mvarela@ggef.mx,bsantos@ggef.mx,Daqu De Sonora S A De Cv,0115216622566334,2023-01-05,2023-01-05,MEX,Mexico,jguerra@ggef.mx,Plaza Candiles,71240,011526622566334,N,Free-Standing,76903
"Carr. Guanajuato - Juventino Rosas 139, Sin Nombre,",,dortiz@ggef.mx,N,N,Guanajuato,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX03,DAQU DE,N,rvarela@ggef.mx,mvarela@ggef.mx,bsantos@ggef.mx,Daqu De Sonora S A De Cv,0115216622566334,2022-10-19,2022-10-19,MEX,Mexico,pmolina@ggef.mx,Centro Comercial Alaía,71241,011526622566334,N,Free-Standing,36000
"Blvd. Pozos No. 200, Col. San Francisco de los Pozos",,,N,Y,San Luis Potosí,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX12,Organizacion Rodper,Y,,direccion.operativa.dq@madapal.com,alberto.rodriguez@madapal.com,Organizacion Rodper Sa De Cv,0115214441880971,2023-07-11,2023-07-11,MEX,Mexico,dairyqueen.pozos@madapal.com,POZOS,71260,0115214446258555,N,Free-Standing,78421
periferico sur y griega CP,,aburruel@ggef.mx,N,Y,Hermosillo,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX03,DAQU DE,Y,ilopez@ggef.mx,mvarela@ggef.mx,bsantos@ggef.mx,Daqu De Sonora S A De Cv,0115216622566334,2023-01-11,2023-01-11,MEX,Mexico,aburruel@ggef.mx,PERISUR,71315,011526622566334,N,Free-Standing,83293
CALLE GANTE No.12 LOCAL H COL. CENTRO C.P. 06000  CIUDAD DE MEXICO,,jcruz@hdgmx.com,N,N,Mexico City,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX11,Adsur S.A. de C.V.,N,jsantiago@hdgmx.com,,andrei@hdgmx.com,Adsur S.A. de C.V.,0115215554052949,2022-12-12,2022-12-12,MEX,Mexico,dqgante@hdgmx.com,Gante,71317,011525550857649,N,Strip Center,06000
Av Paseo del Triunfo de la republica 4450 10a,Monumental District,lpadilla@ggef.mx,N,Y,Ciudad Juarez,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX03,DAQU DE,Y,ilopez@ggef.mx,mvarela@ggef.mx,bsantos@ggef.mx,Daqu De Sonora S A De Cv,0115216622566334,2023-01-07,2023-01-07,MEX,Mexico,imejia@ggef.mx,Rio Grande Mall,71348,011526622566334,N,Free-Standing,32310
"AV. ING. EDUARDO MOLINA No. 6730 LOCAL 257 COL. GRANJAS MODERNAS, ALCALDIA GUSTAVO A. MADERO C.P. 07460  CIUDAD DE MEXICO",,jgonzalez@hdgmx.com,N,Y,Mexico City,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX11,Adsur S.A. de C.V.,N,jsantiago@hdgmx.com,,andrei@hdgmx.com,Adsur S.A. de C.V.,0115215554052949,2023-01-18,2023-01-18,MEX,Mexico,Dqtepeyac@hdgmx.com,TEPEYAC,71363,0115551319970,N,Mall - Kiosk,07460
"AV. UNIVERSIDAD No. 1770 LOCAL PA19, COL. ROMERO DE TERREROS, ALCALDIA COYOACAN C.P.  04360 CIUDAD DE MEXICO",,tgarcia@hdgmx.com,N,N,Mexico City,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX11,Adsur S.A. de C.V.,N,jsantiago@hdgmx.com,,andrei@hdgmx.com,Adsur S.A. de C.V.,0115215554052949,2022-12-27,2022-12-27,MEX,Mexico,dqoasis@hdgmx.com,OASIS,71368,0115591317590,N,Mall - Food Court,04360
"AV. LAZARO CARDENAS ESQUINA CHEDRAHUI CARAM S/N, COL. ENCINAL",PLAZA CRYSTAL LOCAL 36 C,veronicadiaz@heladosinternacionales.com,N,Y,Veracruz,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX08,Helados Internacionales,N,omarhernandez@heladosinternacionales.com,,juliomarquinez@grupoxalapa.com,Helados Internacionales S A De C V,0115212281048181,2023-08-01,2023-08-01,MEX,Mexico,dqcrystalxalapa@heladosinternacionales.com,PLAZA CRYSTAL XALAPA,71369,011522288442187,N,Mall - In-line,91180
PASEO DE LAS FLORES #3 INTERIOR 2 COLONIA CAMPESTRE LA ROSITA,TORREON,kimberlymaldonado@dqtorreon.com.mx,N,Y,Torreon,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX04,Deiri King,N,,b_l_h@hotmail.com,fvillalobosfajardo@hotmail.com,Deiri King S A De C V,0115218711319533,2014-07-18,2023-01-27,MEX,Mexico,dqrosita@grupoarlosa.net,DQ ROSITA,71415,0118717218891,N,Strip Center,27250
"AVENIDA UNIVERSIDAD #410, FRACCIONAMIENTO LOS REMEDIOS, LOCAL T2",,jcampo@ggef.mx ,N,Y,Victoria De Durango,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX03,DAQU DE,Y,ilopez@ggef.mx,mvarela@ggef.mx,bsantos@ggef.mx,Daqu De Sonora S A De Cv,0115216622566334,2023-03-19,2023-03-19,MEX,Mexico,agallegos@ggef.mx,CENTRO COMERCIAL ALSUPER GUADIANA,71446,011526622566334,N,Free-Standing,34100
"BLVD. VIVENTE VALTIERRA #6901, COLONIA FRACCIONES DE ALFARO",,jcampo@ggef.mx ,N,Y,Leon,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX03,DAQU DE,Y,ilopez@ggef.mx,mvarela@ggef.mx,bsantos@ggef.mx,Daqu De Sonora S A De Cv,0115216622566334,2023-05-06,2023-05-06,MEX,Mexico,nmacias@ggef.mx,IBERO,71447,011526622566334,N,Free-Standing,37238
"Av. Zaragoza No. 6008, Parque Industrial Zaragoza p02",zaragoza,lperez@ggef.mx,N,N,Ciudad Juarez,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX03,DAQU DE,N,rvarela@ggef.mx,mvarela@ggef.mx,bsantos@ggef.mx,Daqu De Sonora S A De Cv,0115216622566334,2023-03-22,2023-03-22,MEX,Mexico,zantonio@ggef.mx,Gran Patio,71475,011526622566334,N,Free-Standing,32685
blvd manuel talamas camandari y prolongacion libramiento independencia #2858 FS01,Manuel Gomez Morin,eamaya@ggef.mx,N,N,Ciudad Juárez,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX03,DAQU DE,N,ilopez@ggef.mx,mvarela@ggef.mx,bsantos@ggef.mx,Daqu De Sonora S A De Cv,0115216622566334,2023-06-16,2023-06-16,MEX,Mexico,amarquez@ggef.mx,Independencia,71476,011526622566334,N,Free-Standing,
Calle Cucapah no. 21212,Jardín Dorado,eamaya@ggef.mx,N,N,Tijuana,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX03,DAQU DE,N,ilopez@ggef.mx,mvarela@ggef.mx,bsantos@ggef.mx,Daqu De Sonora S A De Cv,0115216622566334,2023-04-21,2023-04-21,MEX,Mexico,ncruz@ggef.mx,PLAZA DORADA,71477,011526622566334,N,Free-Standing,22586
"10a. Avenida Sur 180, Los Naranjos, Hortalizas Japoneza, Local L28",,mgonzalez@ggef.mx,N,Y,Tapachula de Córdova y Ordoñez,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX11,Adsur S.A. de C.V.,N,selenef@hdgmx.com,,andrei@hdgmx.com,Adsur S.A. de C.V.,0115215554052949,2023-07-22,2023-07-22,MEX,Mexico,dqtapachula@hdgmx.com,Centro Comercial ALAÏA Tapachula,71506,529626881877,N,Mall - In-line,30799
Av Hidalgo #407 A,,,N,N,Zacatecas,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX03,DAQU DE,N,selenef@hdgmx.com,mvarela@ggef.mx,bsantos@ggef.mx,Daqu De Sonora S A De Cv,0115216622566334,2023-04-13,2023-04-13,MEX,Mexico,rmuro@ggef.mx,Zacatecas Centro,71516,011526622566334,N,HIgh Street,98000
1201 Fidel Velázquez Blvd,,areli@grupokuale.com.mx,N,N,Tampico,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX09,Helados Mafis,N,marco@grupokuale.com.mx,manuelr@grupokuale.com.mx,gda@grupokuale.com.mx,Helados Mafis S A De C V,0115218331102412,2023-04-28,2023-04-28,MEX,Mexico,dqlaguna@gmail.com,DQ Store,71542,8332171818,N,HIgh Street,89180
Blvd Hermanos Serdan esquina Macuquina,Real del Monte,areli@grupokuale.com.mx,N,N,Puebla,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX03,DAQU DE,N,marco@grupokuale.com.mx,mvarela@ggef.mx,bsantos@ggef.mx,Daqu De Sonora S A De Cv,0115216622566334,2023-10-29,2023-10-29,MEX,Mexico,mpacheco@ggef.mx,DQ Store,71596,011526622566334,N,Free-Standing,72060
PASEO DEL TAMAZULA 2510 NTE,FRACC FLORESTA,lizbethluna278@gmail.com,N,Y,Culican,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX01,Alimentos Selectos,Y,heronernestos@gmail.com,,direcciondq@gmail.com,Alimentos Selectos Congelados S A De C V,0115216677517193,2023-10-05,2023-10-05,MEX,Mexico,dqimala@gmail.com,DQ IMALA,71600,526677384570,N,Free-Standing,80384
"Antea Lifestyle Center, Carretera Querétaro, San Luis Potosí - Santiago de Querétaro 12401",El Salitre District,lizbethluna278@gmail.com,N,N,Querétaro,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX03,DAQU DE,N,heronernestos@gmail.com,mvarela@ggef.mx,bsantos@ggef.mx,Daqu De Sonora S A De Cv,0115216622566334,2023-08-23,2023-08-23,MEX,Mexico,ymorales@ggef.mx,Antea Querétaro,71601,011526622566334,N,Mall - In-line,76127
Anillo Vial Fray Junipero Serra 7901,La Purisima District,mrodriguez@ggef.mx,N,Y,Querétaro,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX03,DAQU DE,N,rvarela@ggef.mx,mvarela@ggef.mx,bsantos@ggef.mx,Daqu De Sonora S A De Cv,0115216622566334,2023-07-18,2023-07-18,MEX,Mexico,rhernandez@ggef.mx,Paseo Querétaro,71602,011526622566334,N,Mall - In-line,76146
"Av Ejercito Nacional 5230, Local 27",Partido Iglesias District,krazo@ggef.mx,N,Y,Ciudad Juarez,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX03,DAQU DE,N,rvarela@ggef.mx,mvarela@ggef.mx,bsantos@ggef.mx,Daqu De Sonora S A De Cv,0115216622566334,2023-07-17,2023-07-17,MEX,Mexico,krodriguez@ggef.mx,Alameda Iglesias,71603,011526622566334,N,Mall - In-line,32528
Ave. Cristobal Colon #17501 -1 Fracc. Valle De San Pedro,,,N,N,Chihuahua,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX05,Delinort,N,,dqdianaparedes@gmail.com,carloslegarreta@dqchih.com,Delinort S A De C V,011526142351303,2023-06-01,2023-06-01,MEX,Mexico,dq.sanpedro.jm@gmail.com,DQ San Pedro,71640,0116144160408,N,Free-Standing,31125
"Boulevard Antonio Rocha Cordero No. 157, Fracc. Desarrollo del Pedregal",,,N,N,San Luis Potosi,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX12,Organizacion Rodper,N,,direccion.operativa.dq@madapal.com,alberto.rodriguez@madapal.com,Organizacion Rodper Sa De Cv,0115214441880971,2023-10-20,2023-10-20,MEX,Mexico,dairyqueen.thepark@madapal.com,DQ The Park,71653,524442100517,N,Mall - In-line,
AV 135 SMZ 321 MZ 75,Alfredo Bonfil,,N,Y,Cancun,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX16,Operadora De Franquicias,N,moisesmo@dairyqueenqr.com.mx,ricardobenitez@ofp.com.mx,limonandres@gmail.com,Operadora De Franquicias De La Peninsula,01152228243419,2023-10-03,2023-10-03,MEX,Mexico,av135@dairyqueenqr.com.mx,DQ AV 135,71721,0119982363391,N,HIgh Street,77523
Prolongacion Av Alvaro Obregon #4163 entre Calle Nueva Zelanda y Av.,Villa Sonora,,N,Y,Nogales,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX03,DAQU DE,Y,ilopez@ggef.mx,mvarela@ggef.mx,bsantos@ggef.mx,Daqu De Sonora S A De Cv,0115216622566334,2023-12-26,2023-12-26,MEX,Mexico,gmontoya@ggef.mx,Nogales Villa Sonora,71723,011526622566334,N,Free-Standing,84093
Av. 5 de febrero Sur s/n esq carretera Celaya.Local 315,Col Virreyes,aburruel@ggef.mx,N,Y,Queretaro,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX03,DAQU DE,N,ilopez@ggef.mx,mvarela@ggef.mx,bsantos@ggef.mx,Daqu De Sonora S A De Cv,0115216622566334,2023-09-16,2023-09-16,MEX,Mexico,amartinez@ggef.mx,Galerias Queretaro,71724,011526622566334,N,Mall - Food Court,76175
Blvd Vicente Valtierra 2503 esq Blvd Hilario Medina,Col Real Providencia,krazo@ggef.mx,N,Y,Leon,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX03,DAQU DE,Y,rvarela@ggef.mx,mvarela@ggef.mx,bsantos@ggef.mx,Daqu De Sonora S A De Cv,0115216622566334,2024-01-27,2024-01-27,MEX,Mexico,aornelas@ggef.mx,Plaza Obelisco,71783,011526622566334,N,Free-Standing,37234
"Autopista México - Acapulco km 87.5 esquina con avenida de los cincuenta metros, Local 327",,dortiz@ggef.mx,N,Y,Cuernavaca,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX03,DAQU DE,N,rvarela@ggef.mx,mvarela@ggef.mx,bsantos@ggef.mx,Daqu De Sonora S A De Cv,0115216622566334,2023-11-04,2023-11-04,MEX,Mexico,gmorales@ggef.mx,Galerias Cuernavaca,71784,011526622566334,N,Mall - In-line,62370
Paseo Lazaro Cardenas del Rio #2245,Col. Los Angeles,mrodriguez@ggef.mx,N,Y,Uruapan,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX03,DAQU DE,Y,rvarela@ggef.mx,mvarela@ggef.mx,bsantos@ggef.mx,Daqu De Sonora S A De Cv,0115216622566334,2024-01-08,2024-01-08,MEX,Mexico,amendoza@ggef.mx,Uruapan,71785,011526622566334,N,Free-Standing,60170
"Canal De Miramontes   N0. 3520, Col. Villa Coapa, Cp 14390, Alcaldia Tlalpan",,tgarcia@hdgmx.com,N,Y,Mexico City,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX11,Adsur S.A. de C.V.,Y,jsantiago@hdgmx.com,,andrei@hdgmx.com,Adsur S.A. de C.V.,0115215554052949,,2023-12-09,MEX,Mexico,dqvillacoapa@hdgmx.com,Dairy Queen Villa Coapa,71798,0115521211560,N,Free-Standing,14390
AV 28 de Julio,Plaza Navah,gcdorantes@hotmail.com,N,Y,Playa del Carmen,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX16,Operadora De Franquicias,N,moisesmo@dairyqueenqr.com.mx,ricardobenitez@ofp.com.mx,limonandres@gmail.com,Operadora De Franquicias De La Peninsula,01152228243419,2023-12-28,2023-12-28,MEX,Mexico,dqnavah@dairyqueenqr.com.mx,DQ Navah,71801,0119982363391,N,Mall - In-line,77714
Blvd El Bote 202. Local L-104,Col Ciudad Argentum,gcdorantes@hotmail.com,N,Y,Zacatecas,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX03,DAQU DE,N,ccastellanos@ggef.mx,mvarela@ggef.mx,bsantos@ggef.mx,Daqu De Sonora S A De Cv,0115216622566334,2024-02-10,2024-02-10,MEX,Mexico,denriquez@ggef.mx,Galerias Zacatecas,71802,011526622566334,N,Mall - In-line,98040
Av. Costera Miguel Aleman #1632 Local L346,Fraccionamiento Magallanes,gproa@ggef.mx,N,Y,Acapulco de Juarez,Dairy Queen Treat,DQ Soft Serve,Mexico,MX03,DAQU DE,MX03,DAQU DE,N,rvarela@ggef.mx,mvarela@ggef.mx,bsantos@ggef.mx,Daqu De Sonora S A De Cv,0115216622566334,2024-08-18,2024-08-18,MEX,Mexico,rvarela@ggef.mx,Galerias Acapulco,71803,011526622566334,N,Mall - In-line,39670
Blvd Jose Maria Morelos #1555 Local SSA03,,mrodriguez@ggef.mx,N,N,Leon,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX03,DAQU DE,N,rvarela@ggef.mx,mvarela@ggef.mx,bsantos@ggef.mx,Daqu De Sonora S A De Cv,0115216622566334,,,MEX,Mexico,jbarreraf@ggef.mx,City Center,71804,011526622566334,N,Mall - In-line,1111
Calle de la Aurora 103,,Afredom@leva.mx,N,Y,Escobedo,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX13,Leva Negocios,N,refugio@leva.mx,,raul@leva.mx,"Leva Negocios & Franquicias, S.A. De C.V.",0115218115421515,2023-12-14,2023-12-14,MEX,Mexico,dqparaíso@levaunidad.mx,DQ Plaza Paraíso,71813,8183380628,N,Strip Center,66422
Av. Raul Salinas Lozano 591,,Afredom@leva.mx,N,Y,Escobedo,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX13,Leva Negocios,Y,refugio@leva.mx,,raul@leva.mx,"Leva Negocios & Franquicias, S.A. De C.V.",0115218115421515,2024-05-09,2024-05-09,MEX,Mexico,dqcitadinaescobedo@levaunidad.mx,DQ Citadina Escobedo,71814,0118183380628,N,Free-Standing,66072
"Av Lazaro Cardenas 521, Colonia Independencia",Local K14,alfredocruz@heladosinternacionales.com,N,Y,Xalapa,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX08,Helados Internacionales,N,omarhernandez@heladosinternacionales.com,,juliomarquinez@grupoxalapa.com,Helados Internacionales S A De C V,0115212281048181,2023-12-21,2023-12-21,MEX,Mexico,dqjardines@heladosinternacionales.com,DQ Paseo Jardines,71832,011522288149676,N,Mall - Kiosk,91143
Blvd Mario Lopez Valdez No 1820 norte. Colonia pradera Dorada,,lizbethluna278@gmail.com,N,Y,Culiacan,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX01,Alimentos Selectos,Y,heronernestos@gmail.com,,direcciondq@gmail.com,Alimentos Selectos Congelados S A De C V,0115216677517193,2024-02-25,2024-02-25,MEX,Mexico,Dqconquista12@gmail.com,DQ Conquista,71845,0116677156589,N,Free-Standing,80058
Heroes Del Canonero 230 Colonia Tampico Centro,,areli@grupokuale.com.mx,N,Y,Tampico,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX09,Helados Mafis,N,marco@grupokuale.com.mx,manuelr@grupokuale.com.mx,gda@grupokuale.com.mx,Helados Mafis S A De C V,0115218331102412,2024-02-14,2024-02-14,MEX,Mexico,dqlibertadtam@gmail.com,Dairy Queen Libertad,71895,0118331001398,N,Mall - In-line,89000
AV Hidalgo #352,Centro Zapopan,jorge.serrano@dequ.mx,N,Y,Zapopan,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX06,Dequ,N,,javasmm@yahoo.com.mx,santiago.ochoa@dequ.mx,Dequ S A De C V,0115213316996768,2024-03-08,2024-03-08,MEX,Mexico,dqzapopancentro@gmail.com,Centro Zapopan,71959,011523336246391,N,Mall - In-line,45100
"AV. Real Mayorazgo No.130,  K-15, Col. Xoco, Delegacion Benito Juarez",,jcruz@hdgmx.com,N,Y,Mexico City,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX11,Adsur S.A. de C.V.,N,jsantiago@hdgmx.com,,andrei@hdgmx.com,Adsur S.A. de C.V.,0115215554052949,2024-02-16,2024-02-16,MEX,Mexico,dqmitikah@hdgmx.com,Dairy Queen MITIKAH,71963,5550864534,N,Mall - Kiosk,03330
Blvd Agua Caliente #11999 Col. Hipodromo Agua Caliente. Local 119,,jcruz@hdgmx.com,N,Y,Tijuana,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX03,DAQU DE,N,jsantiago@hdgmx.com,mvarela@ggef.mx,bsantos@ggef.mx,Daqu De Sonora S A De Cv,0115216622566334,2024-05-14,2024-05-14,MEX,Mexico,vambriz@ggef.mx,Galerias Hipodromo,71971,011526622566334,N,Mall - In-line,22024
Blvd. Cucapah #22734 Col Villafontana,,vambriz@ggef.mx,N,Y,Tijuana,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX03,DAQU DE,Y,ccastellanos@ggef.mx,mvarela@ggef.mx,bsantos@ggef.mx,Daqu De Sonora S A De Cv,0115216622566334,2024-06-29,2024-06-29,MEX,Mexico,ealarcón@ggef.mx,Villafontana,71972,011526622566334,N,Free-Standing,22205
Carlos Pacheco #6 Local 3,,mgonzalez@ggef.mx,N,Y,Ensenada,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX03,DAQU DE,N,ccastellanos@ggef.mx,mvarela@ggef.mx,bsantos@ggef.mx,Daqu De Sonora S A De Cv,0115216622566334,2024-04-05,2024-04-05,MEX,Mexico,ysanchez@ggef.mx,Sendero Ensenada,71973,011526622566334,N,Mall - In-line,22898
